"","Name","Counts"
"1140","KALEAH",1088
"1141","ANNELISE",1086
"1142","ABBEY",1083
"1143","EMMIE",1082
"1144","KIRSTEN",1082
"1145","SAMIYA",1082
"1146","AMIAH",1081
"1147","DANIA",1081
"1148","ISABELL",1080
"1149","KALANI",1080
"1150","KARLY",1079
"1151","AILYN",1078
"1152","THERESA",1078
"1153","ADILYNN",1077
"1154","AMAYAH",1076
"1155","KARTER",1069
"1156","SALLY",1068
"1157","VIOLETA",1063
"1158","JALEAH",1060
"1159","DELIA",1059
"1160","LEELA",1059
"1161","VALERY",1059
"1162","ANAIS",1058
"1163","VIVIEN",1058
"1164","ZELDA",1058
"1165","KIERSTEN",1056
"1166","RAMONA",1054
"1167","ELORA",1053
"1168","DREW",1052
"1169","PRESLEE",1049
"1170","YOSELIN",1046
"1171","ANTONELLA",1044
"1172","ELAYNA",1043
"1173","REECE",1040
"1174","ADYSON",1039
"1175","LANIYAH",1039
"1176","MADDIE",1039
"1177","KARMEN",1038
"1178","PAMELA",1037
"1179","KALIA",1036
"1180","KINLEE",1036
"1181","ROBYN",1036
"1182","YAZMIN",1036
"1183","YULIANA",1035
"1184","ARI",1034
"1185","SELENE",1032
"1186","AIYANNA",1029
"1187","GRACYN",1029
"1188","XIOMARA",1029
"1189","HARLEIGH",1028
"1190","LONDYNN",1028
"1191","MILAGROS",1026
"1192","LEIGHA",1021
"1193","CASSIE",1020
"1194","JAYLYN",1020
"1195","MARISA",1020
"1196","MAXINE",1020
"1197","TANIA",1020
"1198","DAMARIS",1019
"1199","ADDALYN",1016
"1200","ESSENCE",1015
"1201","LEILAH",1015
"1202","LUISA",1014
"1203","MAITE",1013
"1204","ROSALYN",1012
"1205","ANDI",1011
"1206","REBECA",1011
"1207","ADALEE",1007
"1208","MARYJANE",1007
"1209","KAMARI",1004
"1210","AUSTYN",1003
"1211","ROMINA",1003
"1212","LORENA",1001
"1213","LEENA",1000
"1214","KENSINGTON",999
"1215","ROBIN",997
"1216","BELLE",995
"1217","MAYRA",994
"1218","GRETCHEN",992
"1219","SUNNY",992
"1220","SURI",992
"1221","BRYNLEY",990
"1222","JANET",990
"1223","ANNELIESE",989
"1224","POPPY",988
"1225","SORAYA",988
"1226","ASHA",986
"1227","JAZZLYN",985
"1228","ASHANTI",984
"1229","ZENDAYA",984
"1230","KAYLANI",983
"1231","SHYLA",982
"1232","ADELA",981
"1233","MARLIE",980
"1234","YARA",979
"1235","LIANNA",977
"1236","SHANIA",977
"1237","MALAYAH",974
"1238","RUBI",974
"1239","RAYA",973
"1240","KAMIYAH",972
"1241","SYLVIE",971
"1242","AUDRA",970
"1243","GERALDINE",970
"1244","ABRIANNA",969
"1245","CHANDLER",968
"1246","SHAYLEE",966
"1247","AZUL",964
"1248","EVALYNN",964
"1249","LILYANN",963
"1250","ANNALIESE",961
"1251","JADYN",960
"1252","NALANI",960
"1253","ZAYLEE",959
"1254","ASHTON",955
"1255","KARLI",955
"1256","AMORA",954
"1257","ITZAYANA",954
"1258","ANNETTE",953
"1259","TAMARA",953
"1260","ALESSIA",951
"1261","JAYLEN",948
"1262","YAMILET",948
"1263","JANICE",946
"1264","AMINAH",941
"1265","IVANA",941
"1266","FRANKIE",940
"1267","JAIDEN",940
"1268","SCOUT",940
"1269","ADILENE",939
"1270","ALANAH",939
"1271","SHEA",936
"1272","OPHELIA",935
"1273","MARIAN",934
"1274","ARELI",933
"1275","MIYAH",933
"1276","VADA",932
"1277","ALORA",931
"1278","CHRISTIANA",931
"1279","SHYANNE",930
"1280","YASMINE",930
"1281","SILVIA",928
"1282","DARLENE",927
"1283","JAMIYAH",927
"1284","YARETZY",927
"1285","ZOYA",923
"1286","HEIDY",922
"1287","SHIRLEY",920
"1288","JAIDYN",917
"1289","PRIYA",917
"1290","MIKA",916
"1291","LOUISE",915
"1292","MARIN",913
"1293","CELINA",911
"1294","IYANNA",911
"1295","KAYCEE",911
"1296","KEILA",910
"1297","KATERINA",907
"1298","NOEL",906
"1299","EMME",905
"1300","LIZETH",905
"1301","KARLEY",904
"1302","ANANYA",902
"1303","CALISTA",902
"1304","DOMINIQUE",902
"1305","KAILA",902
"1306","NYAH",902
"1307","TYLER",902
"1308","WHITLEY",902
"1309","MYLEE",901
"1310","ABBYGAIL",900
"1311","KENZI",900
"1312","ARACELY",899
"1313","KYA",899
"1314","ADILYN",898
"1315","SHREYA",898
"1316","KATALEYA",896
"1317","NAIMA",896
"1318","NYA",895
"1319","CAPRI",893
"1320","EVANGELINA",893
"1321","HEAVENLY",891
"1322","JASLYN",891
"1323","MARIELA",891
"1324","MALAK",890
"1325","MARIBEL",890
"1326","SARINA",889
"1327","LENNOX",886
"1328","SUSANNA",885
"1329","CALEIGH",884
"1330","KAYLEY",884
"1331","CORAL",883
"1332","DONNA",883
"1333","IZZABELLA",883
"1334","JOVIE",882
"1335","ASHLEE",881
"1336","KIERRA",880
"1337","RITA",879
"1338","ADDELYN",878
"1339","BEATRIX",878
"1340","CALLIOPE",878
"1341","COLBIE",878
"1342","SONYA",878
"1343","JAMYA",876
"1344","RYLYNN",874
"1345","ETTA",873
"1346","GENEVA",872
"1347","SHANIYA",871
"1348","EMERALD",868
"1349","BETTY",867
"1350","HAILIE",867
"1351","ROSALEE",867
"1352","DELLA",866
"1353","VIOLA",865
"1354","ALIYANA",864
"1355","SPENCER",864
"1356","TAYLIN",864
"1357","ARANZA",863
"1358","CARSYN",863
"1359","UNIQUE",863
"1360","SANAI",862
"1361","AUGUST",857
"1362","ELODIE",857
"1363","DAYANNA",856
"1364","SERAPHINA",856
"1365","ANNALEIGH",855
"1366","JANIAH",853
"1367","ANJALI",852
"1368","KATARINA",852
"1369","KATY",852
"1370","VIVIANNA",852
"1371","KYRIE",851
"1372","MELINDA",851
"1373","ELIA",849
"1374","AADHYA",848
"1375","DARIANA",848
"1376","JAEL",848
"1377","KAYLAH",847
"1378","ABAGAIL",845
"1379","CAYLA",845
"1380","BRYNLEIGH",844
"1381","CECILY",843
"1382","KINLEIGH",843
"1383","ANALISE",842
"1384","TONI",837
"1385","ZANIYA",837
"1386","BRIDGETTE",836
"1387","ILA",836
"1388","JAZELLE",836
"1389","CHASITY",835
"1390","CARSON",833
"1391","GRECIA",833
"1392","AUDREE",832
"1393","FARAH",832
"1394","NAILAH",831
"1395","MARCELLA",830
"1396","ELLY",829
"1397","PAYTEN",829
"1398","STEPHANY",829
"1399","PEIGHTON",828
"1400","PERSEPHONE",827
"1401","DINA",826
"1402","MAURA",825
"1403","ROSLYN",824
"1404","ANISTON",822
"1405","JACLYN",818
"1406","MIREYA",818
"1407","CHYNA",817
"1408","JUBILEE",816
"1409","VIDA",816
"1410","BLAIRE",815
"1411","MALKA",815
"1412","SYDNEE",815
"1413","ARLENE",814
"1414","LIDIA",814
"1415","ABIGALE",813
"1416","ZIVA",813
"1417","TANYA",812
"1418","BRIAR",810
"1419","KENLEIGH",810
"1420","ARIYANA",809
"1421","TINA",809
"1422","BROOKELYNN",808
"1423","SOLEIL",806
"1424","YARELY",806
"1425","YVETTE",806
"1426","LETICIA",805
"1427","LUCINDA",802
"1428","AIDA",801
"1429","MARLOWE",799
"1430","JOSLYNN",798
"1431","MAKIYAH",798
"1432","ANAYAH",796
"1433","KALEA",796
"1434","ANITA",793
"1435","NELLIE",793
"1436","RILEIGH",793
"1437","EMI",791
"1438","GRAYSON",791
"1439","HILLARY",791
"1440","ALEX",790
"1441","CRISTAL",790
"1442","LUCIE",790
"1443","ZAYLA",790
"1444","DARCY",789
"1445","DELANIE",788
"1446","AVANI",785
"1447","SAILOR",785
"1448","IZABEL",784
"1449","JANIE",783
"1450","KACEY",783
"1451","LACIE",781
"1452","LEILANY",779
"1453","SAMAYA",779
"1454","EISLEY",775
"1455","ADITI",771
"1456","CARMELLA",771
"1457","KEELEY",771
"1458","LELA",771
"1459","LINNEA",771
"1460","VIOLETTE",771
"1461","ELANA",770
"1462","CAELYN",769
"1463","MARIELLA",769
"1464","RAYLYNN",769
"1465","BRITTNEY",768
"1466","DESIRAE",768
"1467","KINZLEY",768
"1468","BLYTHE",767
"1469","LUCERO",767
"1470","JERSEY",766
"1471","NARIAH",765
"1472","BLESSING",763
"1473","PRECIOUS",763
"1474","SAVANAH",763
"1475","TAYA",763
"1476","MILAH",762
"1477","EGYPT",761
"1478","NICHOLE",761
"1479","SKYLAH",761
"1480","ALEEAH",760
"1481","CAROL",760
"1482","IYANA",760
"1483","ISADORA",759
"1484","AMYAH",758
"1485","ROYAL",758
"1486","SHEILA",758
"1487","KLOE",757
"1488","ALYSE",756
"1489","AARYA",755
"1490","CARRIE",755
"1491","DARLA",755
"1492","DAVINA",755
"1493","ASHLEIGH",754
"1494","ANNABETH",753
"1495","CLOVER",753
"1496","LILLYANN",753
"1497","CHELSEY",752
"1498","KATHY",752
"1499","KRISTA",752
"1500","LACY",752
"1501","KYNLEIGH",750
"1502","KAMORA",746
"1503","NICOLETTE",746
"1504","DALILA",745
"1505","LORETTA",745
"1506","MAVIS",745
"1507","ZAHARA",744
"1508","KIANNA",742
"1509","NADINE",742
"1510","SUSANA",742
"1511","SKYLYNN",741
"1512","YANELI",741
"1513","EZRA",740
"1514","FLORA",740
"1515","OPAL",739
"1516","TANIYAH",739
"1517","JADEN",737
"1518","TIARA",737
"1519","ABIGAYLE",736
"1520","KEZIAH",736
"1521","MAYLIN",736
"1522","KAMYA",735
"1523","MAYCEE",735
"1524","CAMBREE",734
"1525","EMA",734
"1526","JORDIN",733
"1527","MAISY",733
"1528","AMARIAH",732
"1529","ELYSSA",732
"1530","KEELY",732
"1531","GINA",731
"1532","ARIYANNA",729
"1533","BRINLEE",728
"1534","GWENYTH",728
"1535","EMMERSON",727
"1536","CARLI",725
"1537","AGNES",724
"1538","CIERRA",724
"1539","ARIANNY",723
"1540","DENISSE",723
"1541","CAMDYN",721
"1542","RAYLEIGH",721
"1543","BRAYLEIGH",720
"1544","ISHA",720
"1545","GILLIAN",719
"1546","JOSSLYN",719
"1547","MAIYA",719
"1548","PEPPER",718
"1549","ELENI",717
"1550","LACI",716
"1551","EUNICE",715
"1552","GISELE",715
"1553","MAKENZI",715
"1554","JOURNI",714
"1555","KHADIJA",713
"1556","ESTEFANIA",711
"1557","MARGARITA",711
"1558","PAISLEIGH",711
"1559","EVELIN",710
"1560","JAMIYA",710
"1561","ALBA",709
"1562","JAILYN",709
"1563","TALLULAH",706
"1564","AARNA",705
"1565","CHEVELLE",704
"1566","CHRISTIAN",702
"1567","JAYA",702
"1568","KRISTIN",702
"1569","ALEXUS",701
"1570","JALYNN",701
"1571","HARLIE",700
"1572","KAMIYA",699
"1573","ALLI",698
"1574","ANDIE",697
"1575","CHANNING",697
"1576","ELISHA",697
"1577","NELLY",696
"1578","SHAYNA",696
"1579","PETRA",695
"1580","MALINA",694
"1581","KENLEE",693
"1582","EVELINA",692
"1583","ANAIAH",691
"1584","MAYAH",691
"1585","NYOMI",691
"1586","KACI",690
"1587","KAYLI",690
"1588","DIOR",689
"1589","MAKAYLAH",689
"1590","STACEY",688
"1591","CHARLENE",687
"1592","PALMER",687
"1593","ARAYA",686
"1594","ZAIRA",685
"1595","ADDALYNN",684
"1596","GRACIELA",683
"1597","MAKINLEY",683
"1598","AISLINN",682
"1599","CONSTANCE",682
"1600","FLORENCE",682
"1601","ANISA",681
"1602","COLLEEN",681
"1603","NOELIA",680
"1604","BEVERLY",679
"1605","ROXANA",679
"1606","MEERA",678
"1607","TAYLA",678
"1608","AMERIE",677
"1609","ANNAMARIE",677
"1610","EMALYN",677
"1611","SAHARA",677
"1612","HARMONIE",676
"1613","QUINCY",675
"1614","SKYLEE",674
"1615","ARLETTE",673
"1616","JUDY",673
"1617","NIKKI",673
"1618","NAYLA",672
"1619","CLAIRA",670
"1620","IRIE",670
"1621","MIABELLA",670
"1622","ESTEFANY",668
"1623","EVERLEE",668
"1624","RILEE",668
"1625","AVALON",667
"1626","SAPPHIRE",667
"1627","BRANDI",666
"1628","NOVALEE",665
"1629","KALLI",664
"1630","LANIYA",663
"1631","ELINOR",662
"1632","MALIYA",661
"1633","AILA",660
"1634","BETSY",660
"1635","BREA",660
"1636","SYMPHONY",660
"1637","GUINEVERE",659
"1638","ABRIELLA",658
"1639","DEJA",658
"1640","LANIE",658
"1641","ERYN",657
"1642","NYASIA",657
"1643","JACKELINE",656
"1644","SAHANA",656
"1645","AYESHA",655
"1646","JOSSELYN",655
"1647","KACIE",655
"1648","YADIRA",654
"1649","ALANIS",653
"1650","IMOGEN",653
"1651","JASLENE",653
"1652","MARGO",651
"1653","MARION",651
"1654","TAELYN",650
"1655","HADDIE",649
"1656","ALAIA",648
"1657","KEILANI",648
"1658","LILYAN",648
"1659","BEATRIZ",647
"1660","LUELLA",647
"1661","WINNIE",646
"1662","AYAH",645
"1663","BLANCA",644
"1664","ABYGAIL",643
"1665","CALLA",643
"1666","LILLYAN",643
"1667","MELIA",643
"1668","RANIYAH",641
"1669","RHIANNON",641
"1670","ASHLY",640
"1671","MARYANN",640
"1672","KYNSLEE",639
"1673","TAHLIA",639
"1674","ANGELY",637
"1675","BATSHEVA",636
"1676","DEVIN",635
"1677","LESLEY",635
"1678","KEEGAN",634
"1679","JUSTINE",633
"1680","HALO",632
"1681","SHAILA",632
"1682","ANYLA",631
"1683","KATIA",631
"1684","CAMBRIE",630
"1685","PRISHA",630
"1686","YVONNE",630
"1687","ADINA",629
"1688","ARIELA",629
"1689","CHIARA",629
"1690","ZOOEY",626
"1691","MACKENNA",625
"1692","TAYTUM",625
"1693","ZIA",625
"1694","TALIAH",623
"1695","AVRIL",622
"1696","CITLALI",622
"1697","JOHANA",622
"1698","MYKA",621
"1699","FABIOLA",620
"1700","ADALIE",619
"1701","IDA",619
"1702","KAROLINA",618
"1703","LAYNA",618
"1704","SAMARIA",618
"1705","AMBERLY",617
"1706","HARRIET",617
"1707","JISELLE",617
"1708","SANDY",617
"1709","SHAY",616
"1710","CANDICE",615
"1711","BRYNNA",614
"1712","CAMDEN",614
"1713","KHLOEE",613
"1714","JAYCIE",612
"1715","JIANNA",612
"1716","MARTINA",611
"1717","ADRIAN",610
"1718","FINNLEY",610
"1719","KEREN",610
"1720","ANNMARIE",608
"1721","LAYAN",608
"1722","JOSELIN",607
"1723","SAPHIRA",607
"1724","RYDER",606
"1725","SAMYA",606
"1726","MAYTE",605
"1727","VAYDA",605
"1728","BRYLIE",604
"1729","LEANNE",604
"1730","ADELLE",603
"1731","MALANI",602
"1732","RALEIGH",602
"1733","REIGN",602
"1734","EMILIANA",600
"1735","KALINA",600
"1736","AUBRY",599
"1737","HONOR",599
"1738","MELANI",598
"1739","AVEN",597
"1740","ANIAH",596
"1741","LAKEN",595
"1742","AMARIE",594
"1743","MAKAILA",594
"1744","EVOLET",593
"1745","LORI",592
"1746","ALEYAH",591
"1747","KAMILLA",591
"1748","TALA",591
"1749","GEORGINA",590
"1750","STAR",590
"1751","YOLANDA",590
"1752","CARYS",589
"1753","AILANI",588
"1754","DARBY",588
"1755","ANNALISA",587
"1756","DIANNA",587
"1757","ESTER",587
"1758","DEASIA",586
"1759","ROCIO",586
"1760","ROSEMARIE",586
"1761","ALYANNA",584
"1762","AUDRIE",584
"1763","TESLA",584
"1764","XOCHITL",584
"1765","FELICIA",583
"1766","JAZMYNE",582
"1767","DESTINI",581
"1768","INARA",580
"1769","MOIRA",580
"1770","ZORA",580
"1771","ANALEIGH",579
"1772","MAGDALENE",579
"1773","JACI",578
"1774","ROSALIA",577
"1775","HARTLEY",576
"1776","SANA",576
"1777","SERAFINA",576
"1778","KAMDYN",575
"1779","RAELEIGH",575
"1780","MARIAJOSE",573
"1781","ASPYN",572
"1782","EMELYN",572
"1783","SHYANN",572
"1784","TANIYA",572
"1785","AKSHARA",571
"1786","DIANE",571
"1787","SHANIYAH",571
"1788","EMRY",570
"1789","LIZA",570
"1790","MAY",570
"1791","SOMAYA",570
"1792","AADYA",569
"1793","JACELYN",569
"1794","JUSTYCE",569
"1795","KELIS",569
"1796","AISLYNN",568
"1797","EMERI",568
"1798","NIYAH",568
"1799","RHYLEE",568
"1800","JOURNIE",566
"1801","LOVE",563
"1802","RAIN",563
"1803","JALAYAH",562
"1804","EMMALEIGH",561
"1805","MILLA",561
"1806","SAOIRSE",561
"1807","YASMEEN",561
"1808","QUEEN",560
"1809","CAYLEIGH",559
"1810","JASLYNN",559
"1811","KIYA",559
"1812","PRESLEIGH",559
"1813","TRACY",559
"1814","ALYNA",558
"1815","MONIQUE",558
"1816","STORMY",558
"1817","LLUVIA",557
"1818","MARCELA",557
"1819","YULISSA",557
"1820","BRANDY",556
"1821","BAYLOR",555
"1822","GIZELLE",555
"1823","LORRAINE",555
"1824","ROXANNA",555
"1825","TALEAH",555
"1826","CIELO",554
"1827","ADAMARIS",553
"1828","ALESSA",553
"1829","GITTY",553
"1830","LAKYN",553
"1831","ARLETH",552
"1832","KHALIA",552
"1833","CANDACE",551
"1834","COOPER",551
"1835","AUSTIN",550
"1836","EMALEE",550
"1837","KARMYN",550
"1838","LENORA",550
"1839","SHEYLA",549
"1840","AVARIE",548
"1841","CALLEIGH",548
"1842","ZAINA",548
"1843","ITALIA",547
"1844","SALEM",547
"1845","JACKLYN",546
"1846","AALEYAH",544
"1847","ADALEIGH",544
"1848","JANYLA",544
"1849","MARI",544
"1850","MONTANA",544
"1851","TRISHA",544
"1852","AYVAH",543
"1853","LILLI",543
"1854","AMAIA",542
"1855","KLARA",542
"1856","CARMELA",541
"1857","TANVI",541
"1858","ARABELLE",540
"1859","DEVORAH",540
"1860","FAIGY",540
"1861","KIRRA",540
"1862","BROOKELYN",539
"1863","RUTHIE",539
"1864","KARI",538
"1865","LOREN",538
"1866","EMONI",537
"1867","NAVYA",537
"1868","NIYA",537
"1869","ANISSA",536
"1870","JACKIE",536
"1871","BERNADETTE",535
"1872","MAGALY",535
"1873","MAZIE",534
"1874","TEEGAN",534
"1875","VIANNEY",534
"1876","KAROLINE",533
"1877","ALEKSANDRA",532
"1878","DASIA",532
"1879","ELA",532
"1880","JIYA",532
"1881","LEANN",532
"1882","YAEL",532
"1883","KENNADI",531
"1884","AMEERA",530
"1885","DARIA",530
"1886","HOLLIE",530
"1887","KATHARINE",530
"1888","KYAH",530
"1889","MEAGAN",530
"1890","SHANAYA",530
"1891","DASHA",529
"1892","ELEANORA",529
"1893","JEANETTE",529
"1894","JOLEE",529
"1895","NIKITA",529
"1896","SHOSHANA",529
"1897","BRYSTOL",528
"1898","ERICKA",528
"1899","NATALI",528
"1900","REILLY",528
"1901","RHYAN",528
"1902","SONJA",528
"1903","BRISSA",527
"1904","DENVER",527
"1905","IMAN",527
"1906","JUANA",527
"1907","KERRIGAN",527
"1908","RIA",527
"1909","SANVI",527
"1910","COSETTE",526
"1911","JACIE",525
"1912","NILA",525
"1913","ROSALYNN",525
"1914","LAINA",524
"1915","NOELANI",524
"1916","PAIZLEY",524
"1917","ZELLA",524
"1918","ARIADNA",523
"1919","LUPITA",523
"1920","NECHAMA",522
"1921","ROSALINDA",522
"1922","AMILIA",521
"1923","ARIANE",520
"1924","DALARY",520
"1925","KELSI",520
"1926","PRISCILA",520
"1927","SHAE",520
"1928","EVER",519
"1929","MELISA",519
"1930","LOURDES",518
"1931","MALENA",518
"1932","VIKTORIA",518
"1933","JUDE",517
"1934","KAHLAN",517
"1935","TAYLER",517
"1936","HAFSA",516
"1937","OAKLEE",516
"1938","ADALIA",515
"1939","AARALYN",514
"1940","JAYNA",514
"1941","YAHAIRA",514
"1942","AYDEN",513
"1943","DANAE",513
"1944","ELLI",513
"1945","GENTRY",513
"1946","ALLISSON",512
"1947","BAILA",512
"1948","CAITLYNN",512
"1949","CATTLEYA",511
"1950","CLEO",511
"1951","JESSALYN",511
"1952","ELLIETTE",510
"1953","RYLEY",510
"1954","ALEYNA",509
"1955","BRIGITTE",509
"1956","KENZLEY",509
"1957","ZOLA",509
"1958","RANIA",508
"1959","BILLIE",507
"1960","DAFNE",507
"1961","WAVERLY",507
"1962","YUNA",507
"1963","ANYLAH",506
"1964","RYLIN",506
"1965","DAYANARA",505
"1966","EDIE",505
"1967","JAILYNN",505
"1968","JENELLE",505
"1969","MAKIYA",505
"1970","VERONIKA",504
"1971","AJA",502
"1972","HAIDYN",502
"1973","KHADIJAH",502
"1974","LUX",502
"1975","MILLY",502
"1976","EVAN",501
"1977","FLOR",501
"1978","KENADEE",501
"1979","MARIANNE",501
"1980","TATIANNA",501
"1981","JOANNE",500
"1982","LIYA",498
"1983","MELODIE",498
"1984","TAELYNN",498
"1985","VALENCIA",498
"1986","ZAYA",498
"1987","ADALINA",497
"1988","MARIELLE",497
"1989","KANIYAH",496
"1990","ADISON",495
"1991","BAYLIE",495
"1992","CALLI",495
"1993","SABINA",495
"1994","VIVIANNE",495
"1995","JAINA",493
"1996","KALIAH",493
"1997","TATYANA",493
"1998","CHARIS",492
"1999","KAMBREE",492
"2000","LIYAH",492
"2001","ZOEE",492
"2002","BRAYLYNN",491
"2003","DESTINEY",491
"2004","RENESMEE",491
"2005","ANALEE",490
"2006","BRAYLIN",490
"2007","FATIMAH",490
"2008","AIZA",489
"2009","ALIZE",489
"2010","MINDY",489
"2011","PAULETTE",489
"2012","BAILEIGH",488
"2013","KENZLEE",488
"2014","ROWEN",488
"2015","SAVANA",488
"2016","GIULIA",487
"2017","ROXY",487
"2018","ZARAH",486
"2019","ASIYA",485
"2020","LIAH",485
"2021","ROWYN",485
"2022","TAYLEE",485
"2023","ALYANA",484
"2024","ARIONNA",484
"2025","KAVYA",484
"2026","MONA",484
"2027","ROCHEL",484
"2028","CHRISTY",483
"2029","OLYVIA",483
"2030","BROOKLYNNE",482
"2031","PRESLIE",482
"2032","AFTON",481
"2033","BRYANA",481
"2034","INAYA",481
"2035","JANETH",481
"2036","MARIYA",481
"2037","NARIYAH",481
"2038","SIYA",481
"2039","ANGELIE",480
"2040","BROOK",480
"2041","KINSLEIGH",480
"2042","LEGACY",480
"2043","NOAH",480
"2044","AMYRA",479
"2045","AUBREIGH",479
"2046","JAZZLYNN",479
"2047","ZAIDA",479
"2048","GINGER",478
"2049","IYLA",478
"2050","KRISTINE",478
"2051","ARWEN",477
"2052","JANELLY",476
"2053","KIYAH",476
"2054","ALEEYAH",475
"2055","KALYNN",475
"2056","REEM",475
"2057","ZADIE",475
"2058","KALYN",474
"2059","ROSALIND",474
"2060","VIANEY",474
"2061","ZARIYA",474
"2062","ZAYNAB",474
"2063","ANNALYNN",472
"2064","CALIYAH",472
"2065","CIENNA",472
"2066","IVEY",472
"2067","MAELYN",472
"2068","RAINE",472
"2069","TRINITI",472
"2070","AMEERAH",471
"2071","BERENICE",471
"2072","OCTAVIA",471
"2073","CHAVA",470
"2074","JAELA",469
"2075","PIPPA",469
"2076","RAIZY",469
"2077","ALTHEA",468
"2078","CAILEY",468
"2079","JASMYN",468
"2080","KAYDANCE",468
"2081","LEXY",468
"2082","ALONNA",467
"2083","JOSEY",467
"2084","JOANA",466
"2085","LAYLANI",466
"2086","PAYSON",466
"2087","SANTANA",466
"2088","SUMAYA",466
"2089","DORIS",465
"2090","ELYSIA",464
"2091","EMMARIE",464
"2092","LYNN",464
"2093","MELANIA",464
"2094","IZEL",463
"2095","CARRINGTON",462
"2096","TAMAR",462
"2097","AVIVA",461
"2098","BRIANNE",461
"2099","KAILEIGH",461
"2100","RACHELLE",461
"2101","SALOME",461
"2102","TALYA",461
"2103","JENNAH",460
"2104","JALAYA",459
"2105","MANDY",459
"2106","ROSELYNN",459
"2107","ISOBEL",458
"2108","JOEY",458
"2109","JUANITA",458
"2110","ISSABELLA",457
"2111","JAMILA",457
"2112","JAYLEIGH",457
"2113","JANAYA",456
"2114","JASLEEN",456
"2115","LYNETTE",456
"2116","SAHASRA",456
"2117","EDNA",455
"2118","KORIE",455
"2119","SABINE",455
"2120","SUSANNAH",455
"2121","MARIEL",454
"2122","ROSALINA",454
"2123","LOIS",453
"2124","SAFA",453
"2125","AISLYN",452
"2126","DAWN",452
"2127","KAILY",452
"2128","LIZETTE",452
"2129","SAMIA",452
"2130","TERRA",452
"2131","JAHZARA",451
"2132","SINAI",451
"2133","ACACIA",450
"2134","IRELYNN",450
"2135","LORALEI",450
"2136","VICKY",450
"2137","MALKY",449
"2138","MARLI",449
"2139","ROSARIO",449
"2140","STARR",449
"2141","CORI",448
"2142","ALLIYAH",447
"2143","LEYNA",447
"2144","LULA",447
"2145","SELMA",447
"2146","BRIGHTON",446
"2147","BRITTON",446
"2148","DORA",446
"2149","BELLAMY",445
"2150","JOURNEI",445
"2151","MAELYNN",445
"2152","MARGAUX",445
"2153","SHAELYN",445
"2154","SKYY",445
"2155","VANESA",445
"2156","XITLALI",445
"2157","ADAMARI",444
"2158","ALEA",444
"2159","NAILA",444
"2160","LAMYA",443
"2161","LAYNE",443
"2162","LILLITH",443
"2163","ADLEIGH",442
"2164","BERKELEY",442
"2165","HOLLIS",442
"2166","MARYN",442
"2167","ZOFIA",442
"2168","AERIS",441
"2169","ALEXANDREA",441
"2170","AVARY",441
"2171","DEVON",441
"2172","DREAM",441
"2173","KAROL",441
"2174","GIULIANNA",440
"2175","ANSLEIGH",439
"2176","MARLO",439
"2177","LYNLEE",438
"2178","SAYDEE",438
"2179","ZAYDA",438
"2180","CHANELLE",437
"2181","RIAN",437
"2182","BRYCE",436
"2183","MCKINLEE",436
"2184","SHIRA",436
"2185","CHARLY",435
"2186","ILANA",435
"2187","AMARIA",434
"2188","EMELINE",434
"2189","HUDSON",434
"2190","INDIGO",434
"2191","MALLORIE",434
"2192","MARCELINE",434
"2193","ALEXI",433
"2194","INES",433
"2195","JANNAH",433
"2196","JANNEY",433
"2197","KAIDEN",433
"2198","ANISTYN",432
"2199","LILYANNE",432
"2200","AYLAH",431
"2201","ARMONI",430
"2202","DANIYAH",430
"2203","NEVA",429
"2204","ANALEAH",428
"2205","WILHELMINA",428
"2206","ALEYDA",427
"2207","CAYDEN",427
"2208","KATHERYN",427
"2209","MILEENA",427
"2210","ARIE",426
"2211","EIZA",426
"2212","ELLYANA",426
"2213","KYLER",426
"2214","MEMPHIS",426
"2215","ALLYSSA",425
"2216","DESIRE",425
"2217","KLAIRE",425
"2218","LEXUS",425
"2219","ANNEMARIE",424
"2220","KEIRY",424
"2221","ALAYLA",423
"2222","KINZLEE",423
"2223","KYARA",423
"2224","MARLENA",423
"2225","SYMONE",423
"2226","YANA",423
"2227","DEBORA",422
"2228","EBONY",422
